Usage_ID,Account,Resource_ID,TS,Service,SKU,Usage,Unit,Cost,Currency,Credit_Amount,Price_Per_Second,Effective_Date,Date,Month,Day,Hour,Cloud_Provider,Net_Cost,Blended_Rate,Effective_Discount_%,Region,Owner,Environment,CPU_Utilization,Memory_Utilization,Disk_Utilization,Purchase_Type,Status,Tags_Present,Tag_Completeness_%,Tag_Status,Recommendation,Priority,Estimated_Savings
U673,ACCT1031,VM100050,2026-01-09 11:00:00,Network,SKU5,25849,sec,2067.92,INR,0.0,0.08,2026-01-01,2026-01-09,2026-01,9,11,Azure,2067.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U674,ACCT1007,VM100185,2026-01-01 15:00:00,Compute,SKU10,28123,sec,2249.84,INR,0.0,0.08,2026-01-01,2026-01-01,2026-01,1,15,GCP,2249.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U675,ACCT1085,VM100246,2026-02-04 01:00:00,Compute,SKU7,6456,sec,516.48,INR,0.0,0.08,2026-01-01,2026-02-04,2026-02,4,1,Azure,516.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U676,ACCT1022,VM100150,2026-01-14 23:00:00,Compute,SKU10,31135,sec,2490.8,INR,0.0,0.08,2026-01-01,2026-01-14,2026-01,14,23,GCP,2490.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U677,ACCT1051,VM100242,2026-03-25 11:00:00,Database,SKU3,43421,sec,3473.68,INR,0.0,0.08,2026-01-01,2026-03-25,2026-03,25,11,GCP,3473.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U678,ACCT1083,VM100279,2026-03-08 03:00:00,Database,SKU13,12216,sec,977.28,INR,0.0,0.08,2026-01-01,2026-03-08,2026-03,8,3,GCP,977.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U679,ACCT1048,VM100096,2026-03-18 01:00:00,Database,SKU15,3024,sec,241.92,INR,0.0,0.08,2026-01-01,2026-03-18,2026-03,18,1,AWS,241.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U680,ACCT1060,VM100135,2026-02-08 14:00:00,Compute,SKU5,17700,sec,1416.0,INR,100.0,0.08,2026-01-01,2026-02-08,2026-02,8,14,GCP,1516.0,0.0856497175141243,7.06,,,,,,,,,,,,Healthy,Low,0.0
U681,ACCT1097,VM100050,2026-01-15 15:00:00,Database,SKU18,43887,sec,3510.96,INR,0.0,0.08,2026-01-01,2026-01-15,2026-01,15,15,AWS,3510.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U682,ACCT1053,VM100117,2026-04-05 11:00:00,Network,SKU17,4096,sec,327.68,INR,0.0,0.08,2026-01-01,2026-04-05,2026-04,5,11,Azure,327.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U683,ACCT1054,VM100275,2026-04-28 06:00:00,Storage,SKU16,31218,sec,2497.44,INR,0.0,0.08,2026-01-01,2026-04-28,2026-04,28,6,GCP,2497.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U684,ACCT1039,VM100041,2026-03-09 09:00:00,Compute,SKU17,46912,sec,3752.96,INR,0.0,0.08,2026-01-01,2026-03-09,2026-03,9,9,Azure,3752.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U685,ACCT1074,VM100265,2026-05-17 14:00:00,Storage,SKU4,37552,sec,3004.16,INR,0.0,0.08,2026-01-01,2026-05-17,2026-05,17,14,Azure,3004.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U686,ACCT1097,VM100230,2026-01-30 12:00:00,Storage,SKU7,11055,sec,884.4,INR,0.0,0.08,2026-01-01,2026-01-30,2026-01,30,12,GCP,884.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U687,ACCT1017,VM100022,2026-03-14 06:00:00,Network,SKU7,5235,sec,418.8,INR,0.0,0.08,2026-01-01,2026-03-14,2026-03,14,6,AWS,418.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U688,ACCT1081,VM100076,2026-05-23 08:00:00,Database,SKU11,39097,sec,3127.76,INR,100.0,0.08,2026-01-01,2026-05-23,2026-05,23,8,GCP,3227.76,0.08255774100314603,3.2,,,,,,,,,,,,Healthy,Low,0.0
U689,ACCT1094,VM100035,2026-01-15 20:00:00,Network,SKU18,25534,sec,2042.72,INR,0.0,0.08,2026-01-01,2026-01-15,2026-01,15,20,Azure,2042.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U690,ACCT1042,VM100142,2026-03-30 16:00:00,Compute,SKU20,30125,sec,2410.0,INR,0.0,0.08,2026-01-01,2026-03-30,2026-03,30,16,Azure,2410.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U691,ACCT1076,VM100268,2026-05-14 09:00:00,Compute,SKU14,27598,sec,2207.84,INR,0.0,0.08,2026-01-01,2026-05-14,2026-05,14,9,GCP,2207.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U692,ACCT1020,VM100076,2026-04-07 16:00:00,Compute,SKU4,38630,sec,3090.4,INR,0.0,0.08,2026-01-01,2026-04-07,2026-04,7,16,AWS,3090.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U693,ACCT1073,VM100052,2026-05-15 02:00:00,Database,SKU14,18849,sec,1507.92,INR,0.0,0.08,2026-01-01,2026-05-15,2026-05,15,2,AWS,1507.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U694,ACCT1034,VM100197,2026-04-22 18:00:00,Network,SKU2,31923,sec,2553.84,INR,0.0,0.08,2026-01-01,2026-04-22,2026-04,22,18,Azure,2553.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U695,ACCT1023,VM100142,2026-03-10 18:00:00,Network,SKU2,9527,sec,762.16,INR,0.0,0.08,2026-01-01,2026-03-10,2026-03,10,18,Azure,762.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U696,ACCT1051,VM100170,2026-04-28 20:00:00,Compute,SKU16,15669,sec,1253.52,INR,100.0,0.08,2026-01-01,2026-04-28,2026-04,28,20,AWS,1353.52,0.08638202820856468,7.98,,,,,,,,,,,,Healthy,Low,0.0
U697,ACCT1035,VM100191,2026-01-04 10:00:00,Database,SKU10,22242,sec,1779.36,INR,0.0,0.08,2026-01-01,2026-01-04,2026-01,4,10,GCP,1779.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U698,ACCT1036,VM100252,2026-05-27 11:00:00,Compute,SKU8,45725,sec,3658.0,INR,0.0,0.08,2026-01-01,2026-05-27,2026-05,27,11,Azure,3658.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U699,ACCT1018,VM100154,2026-06-16 06:00:00,Network,SKU11,48840,sec,3907.2,INR,0.0,0.08,2026-01-01,2026-06-16,2026-06,16,6,AWS,3907.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U700,ACCT1035,VM100214,2026-04-14 05:00:00,Compute,SKU7,42407,sec,3392.56,INR,0.0,0.08,2026-01-01,2026-04-14,2026-04,14,5,Azure,3392.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U701,ACCT1057,VM100109,2026-06-05 21:00:00,Network,SKU17,26784,sec,2142.72,INR,0.0,0.08,2026-01-01,2026-06-05,2026-06,5,21,GCP,2142.72,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U702,ACCT1048,VM100029,2026-03-29 22:00:00,Compute,SKU10,10518,sec,841.44,INR,0.0,0.08,2026-01-01,2026-03-29,2026-03,29,22,AWS,841.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U703,ACCT1091,VM100260,2026-03-10 20:00:00,Compute,SKU6,8989,sec,719.12,INR,0.0,0.08,2026-01-01,2026-03-10,2026-03,10,20,Azure,719.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U704,ACCT1025,VM100103,2026-05-23 20:00:00,Storage,SKU2,3876,sec,310.08,INR,100.0,0.08,2026-01-01,2026-05-23,2026-05,23,20,GCP,410.08,0.10579979360165118,32.25,,,,,,,,,,,,Healthy,Low,0.0
U705,ACCT1059,VM100026,2026-06-06 16:00:00,Storage,SKU9,23717,sec,1897.36,INR,0.0,0.08,2026-01-01,2026-06-06,2026-06,6,16,Azure,1897.36,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U706,ACCT1048,VM100238,2026-03-28 04:00:00,Compute,SKU1,26114,sec,2089.12,INR,0.0,0.08,2026-01-01,2026-03-28,2026-03,28,4,GCP,2089.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U707,ACCT1031,VM100191,2026-03-25 10:00:00,Network,SKU6,39031,sec,3122.48,INR,0.0,0.08,2026-01-01,2026-03-25,2026-03,25,10,GCP,3122.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U708,ACCT1061,VM100283,2026-03-01 16:00:00,Storage,SKU9,22660,sec,1812.8,INR,0.0,0.08,2026-01-01,2026-03-01,2026-03,1,16,AWS,1812.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U709,ACCT1096,VM100047,2026-02-18 15:00:00,Network,SKU2,1898,sec,151.84,INR,0.0,0.08,2026-01-01,2026-02-18,2026-02,18,15,GCP,151.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U710,ACCT1021,VM100293,2026-05-14 02:00:00,Storage,SKU8,14145,sec,1131.6,INR,0.0,0.08,2026-01-01,2026-05-14,2026-05,14,2,Azure,1131.6,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U711,ACCT1087,VM100106,2026-02-15 22:00:00,Network,SKU17,42802,sec,3424.16,INR,0.0,0.08,2026-01-01,2026-02-15,2026-02,15,22,GCP,3424.16,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U712,ACCT1003,VM100005,2026-03-22 21:00:00,Storage,SKU20,8771,sec,701.68,INR,100.0,0.08,2026-01-01,2026-03-22,2026-03,22,21,GCP,801.68,0.09140120852810397,14.25,,,,,,,,,,,,Healthy,Low,0.0
U713,ACCT1002,VM100115,2026-02-13 01:00:00,Database,SKU9,39968,sec,3197.44,INR,0.0,0.08,2026-01-01,2026-02-13,2026-02,13,1,AWS,3197.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U714,ACCT1055,VM100193,2026-05-26 08:00:00,Network,SKU9,22953,sec,1836.24,INR,0.0,0.08,2026-01-01,2026-05-26,2026-05,26,8,GCP,1836.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U715,ACCT1028,VM100239,2026-02-21 13:00:00,Network,SKU19,44480,sec,3558.4,INR,0.0,0.08,2026-01-01,2026-02-21,2026-02,21,13,GCP,3558.4,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U716,ACCT1014,VM100004,2026-03-29 07:00:00,Database,SKU18,43508,sec,3480.64,INR,0.0,0.08,2026-01-01,2026-03-29,2026-03,29,7,Azure,3480.64,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U717,ACCT1083,VM100145,2026-02-20 22:00:00,Compute,SKU16,44953,sec,3596.24,INR,0.0,0.08,2026-01-01,2026-02-20,2026-02,20,22,AWS,3596.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U718,ACCT1009,VM100173,2026-02-17 04:00:00,Database,SKU9,42082,sec,3366.56,INR,0.0,0.08,2026-01-01,2026-02-17,2026-02,17,4,AWS,3366.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U719,ACCT1034,VM100153,2026-02-02 03:00:00,Storage,SKU2,9925,sec,794.0,INR,0.0,0.08,2026-01-01,2026-02-02,2026-02,2,3,AWS,794.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U720,ACCT1077,VM100207,2026-04-23 17:00:00,Storage,SKU1,21044,sec,1683.52,INR,100.0,0.08,2026-01-01,2026-04-23,2026-04,23,17,GCP,1783.52,0.0847519482988025,5.94,,,,,,,,,,,,Healthy,Low,0.0
U721,ACCT1084,VM100255,2026-02-20 10:00:00,Network,SKU13,17101,sec,1368.08,INR,0.0,0.08,2026-01-01,2026-02-20,2026-02,20,10,AWS,1368.08,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U722,ACCT1050,VM100019,2026-04-10 12:00:00,Storage,SKU11,46504,sec,3720.32,INR,0.0,0.08,2026-01-01,2026-04-10,2026-04,10,12,GCP,3720.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U723,ACCT1093,VM100114,2026-04-28 03:00:00,Network,SKU12,35137,sec,2810.96,INR,0.0,0.08,2026-01-01,2026-04-28,2026-04,28,3,GCP,2810.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U724,ACCT1065,VM100154,2026-05-25 06:00:00,Storage,SKU10,11240,sec,899.2,INR,0.0,0.08,2026-01-01,2026-05-25,2026-05,25,6,Azure,899.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U725,ACCT1013,VM100242,2026-01-22 20:00:00,Database,SKU18,48656,sec,3892.48,INR,0.0,0.08,2026-01-01,2026-01-22,2026-01,22,20,Azure,3892.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U726,ACCT1098,VM100094,2026-06-11 14:00:00,Database,SKU3,44645,sec,3571.6,INR,0.0,0.08,2026-01-01,2026-06-11,2026-06,11,14,Azure,3571.6,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U727,ACCT1029,VM100182,2026-02-08 02:00:00,Database,SKU14,48872,sec,3909.76,INR,0.0,0.08,2026-01-01,2026-02-08,2026-02,8,2,Azure,3909.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U728,ACCT1043,VM100191,2026-02-14 11:00:00,Database,SKU15,38475,sec,3078.0,INR,100.0,0.08,2026-01-01,2026-02-14,2026-02,14,11,Azure,3178.0,0.08259909031838857,3.25,,,,,,,,,,,,Healthy,Low,0.0
U729,ACCT1016,VM100241,2026-01-10 03:00:00,Compute,SKU16,41675,sec,3334.0,INR,0.0,0.08,2026-01-01,2026-01-10,2026-01,10,3,GCP,3334.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U730,ACCT1025,VM100257,2026-01-21 10:00:00,Network,SKU17,44710,sec,3576.8,INR,0.0,0.08,2026-01-01,2026-01-21,2026-01,21,10,GCP,3576.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U731,ACCT1039,VM100212,2026-01-10 05:00:00,Storage,SKU7,9981,sec,798.48,INR,0.0,0.08,2026-01-01,2026-01-10,2026-01,10,5,AWS,798.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U732,ACCT1044,VM100210,2026-04-08 04:00:00,Storage,SKU11,30087,sec,2406.96,INR,0.0,0.08,2026-01-01,2026-04-08,2026-04,8,4,GCP,2406.96,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U733,ACCT1092,VM100093,2026-05-13 22:00:00,Network,SKU11,5396,sec,431.68,INR,0.0,0.08,2026-01-01,2026-05-13,2026-05,13,22,GCP,431.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U734,ACCT1081,VM100091,2026-02-23 11:00:00,Compute,SKU1,41682,sec,3334.56,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,11,Azure,3334.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U735,ACCT1058,VM100141,2026-02-05 17:00:00,Storage,SKU19,49985,sec,3998.8,INR,0.0,0.08,2026-01-01,2026-02-05,2026-02,5,17,GCP,3998.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U736,ACCT1098,VM100082,2026-03-25 13:00:00,Storage,SKU20,5869,sec,469.52,INR,100.0,0.08,2026-01-01,2026-03-25,2026-03,25,13,Azure,569.52,0.09703867779860283,21.3,,,,,,,,,,,,Healthy,Low,0.0
U737,ACCT1056,VM100220,2026-03-10 20:00:00,Network,SKU13,28216,sec,2257.28,INR,0.0,0.08,2026-01-01,2026-03-10,2026-03,10,20,AWS,2257.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U738,ACCT1001,VM100020,2026-04-02 02:00:00,Database,SKU1,13168,sec,1053.44,INR,0.0,0.08,2026-01-01,2026-04-02,2026-04,2,2,AWS,1053.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U739,ACCT1042,VM100272,2026-02-02 12:00:00,Compute,SKU8,1274,sec,101.92,INR,0.0,0.08,2026-01-01,2026-02-02,2026-02,2,12,GCP,101.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U740,ACCT1029,VM100177,2026-02-23 06:00:00,Compute,SKU13,8549,sec,683.92,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,6,AWS,683.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U741,ACCT1065,VM100157,2026-01-29 12:00:00,Compute,SKU10,4378,sec,350.24,INR,0.0,0.08,2026-01-01,2026-01-29,2026-01,29,12,GCP,350.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U742,ACCT1038,VM100234,2026-05-05 05:00:00,Database,SKU14,34197,sec,2735.76,INR,0.0,0.08,2026-01-01,2026-05-05,2026-05,5,5,AWS,2735.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U743,ACCT1088,VM100069,2026-02-28 11:00:00,Database,SKU7,32224,sec,2577.92,INR,0.0,0.08,2026-01-01,2026-02-28,2026-02,28,11,Azure,2577.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U744,ACCT1022,VM100207,2026-01-04 06:00:00,Storage,SKU5,15069,sec,1205.52,INR,100.0,0.08,2026-01-01,2026-01-04,2026-01,4,6,Azure,1305.52,0.0866361404207313,8.3,,,,,,,,,,,,Healthy,Low,0.0
U745,ACCT1028,VM100012,2026-04-11 15:00:00,Storage,SKU4,33171,sec,2653.68,INR,0.0,0.08,2026-01-01,2026-04-11,2026-04,11,15,Azure,2653.68,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U746,ACCT1047,VM100020,2026-03-06 00:00:00,Database,SKU18,42064,sec,3365.12,INR,0.0,0.08,2026-01-01,2026-03-06,2026-03,6,0,Azure,3365.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U747,ACCT1080,VM100025,2026-04-12 08:00:00,Compute,SKU1,3243,sec,259.44,INR,0.0,0.08,2026-01-01,2026-04-12,2026-04,12,8,GCP,259.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U748,ACCT1007,VM100060,2026-03-13 03:00:00,Network,SKU4,29218,sec,2337.44,INR,0.0,0.08,2026-01-01,2026-03-13,2026-03,13,3,AWS,2337.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U749,ACCT1071,VM100130,2026-03-22 23:00:00,Storage,SKU7,46097,sec,3687.76,INR,0.0,0.08,2026-01-01,2026-03-22,2026-03,22,23,GCP,3687.76,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U750,ACCT1089,VM100005,2026-02-21 09:00:00,Compute,SKU17,27682,sec,2214.56,INR,0.0,0.08,2026-01-01,2026-02-21,2026-02,21,9,Azure,2214.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U751,ACCT1035,VM100071,2026-03-13 11:00:00,Compute,SKU10,6975,sec,558.0,INR,0.0,0.08,2026-01-01,2026-03-13,2026-03,13,11,GCP,558.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U752,ACCT1015,VM100055,2026-03-26 22:00:00,Storage,SKU9,13118,sec,1049.44,INR,100.0,0.08,2026-01-01,2026-03-26,2026-03,26,22,AWS,1149.44,0.08762311327946334,9.53,,,,,,,,,,,,Healthy,Low,0.0
U753,ACCT1067,VM100104,2026-03-03 02:00:00,Network,SKU10,46200,sec,3696.0,INR,0.0,0.08,2026-01-01,2026-03-03,2026-03,3,2,GCP,3696.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U754,ACCT1021,VM100021,2026-04-04 13:00:00,Storage,SKU16,32629,sec,2610.32,INR,0.0,0.08,2026-01-01,2026-04-04,2026-04,4,13,AWS,2610.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U755,ACCT1043,VM100121,2026-01-01 11:00:00,Compute,SKU4,935,sec,74.8,INR,0.0,0.08,2026-01-01,2026-01-01,2026-01,1,11,GCP,74.8,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U756,ACCT1074,VM100253,2026-01-26 10:00:00,Compute,SKU4,6003,sec,480.24,INR,0.0,0.08,2026-01-01,2026-01-26,2026-01,26,10,AWS,480.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U757,ACCT1033,VM100119,2026-03-19 22:00:00,Database,SKU15,19500,sec,1560.0,INR,0.0,0.08,2026-01-01,2026-03-19,2026-03,19,22,AWS,1560.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U758,ACCT1007,VM100052,2026-05-19 18:00:00,Compute,SKU10,11549,sec,923.92,INR,0.0,0.08,2026-01-01,2026-05-19,2026-05,19,18,Azure,923.92,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U759,ACCT1047,VM100161,2026-03-14 16:00:00,Compute,SKU4,48500,sec,3880.0,INR,0.0,0.08,2026-01-01,2026-03-14,2026-03,14,16,AWS,3880.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U760,ACCT1098,VM100024,2026-01-02 15:00:00,Storage,SKU11,9169,sec,733.52,INR,100.0,0.08,2026-01-01,2026-01-02,2026-01,2,15,Azure,833.52,0.09090631475624386,13.63,,,,,,,,,,,,Healthy,Low,0.0
U761,ACCT1046,VM100225,2026-06-13 00:00:00,Database,SKU3,40850,sec,3268.0,INR,0.0,0.08,2026-01-01,2026-06-13,2026-06,13,0,Azure,3268.0,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U762,ACCT1048,VM100176,2026-02-01 05:00:00,Network,SKU13,7560,sec,604.8,INR,0.0,0.08,2026-01-01,2026-02-01,2026-02,1,5,Azure,604.8,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U763,ACCT1059,VM100140,2026-05-23 15:00:00,Network,SKU14,25378,sec,2030.24,INR,0.0,0.08,2026-01-01,2026-05-23,2026-05,23,15,GCP,2030.24,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U764,ACCT1084,VM100086,2026-01-20 07:00:00,Compute,SKU6,8784,sec,702.72,INR,0.0,0.08,2026-01-01,2026-01-20,2026-01,20,7,GCP,702.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U765,ACCT1014,VM100214,2026-06-05 12:00:00,Network,SKU19,38815,sec,3105.2,INR,0.0,0.08,2026-01-01,2026-06-05,2026-06,5,12,GCP,3105.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U766,ACCT1087,VM100225,2026-01-31 22:00:00,Network,SKU12,40163,sec,3213.04,INR,0.0,0.08,2026-01-01,2026-01-31,2026-01,31,22,GCP,3213.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U767,ACCT1079,VM100015,2026-05-28 05:00:00,Storage,SKU16,44957,sec,3596.56,INR,0.0,0.08,2026-01-01,2026-05-28,2026-05,28,5,AWS,3596.56,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U768,ACCT1063,VM100058,2026-06-01 11:00:00,Network,SKU2,27053,sec,2164.24,INR,100.0,0.08,2026-01-01,2026-06-01,2026-06,1,11,AWS,2264.24,0.08369644771374708,4.62,,,,,,,,,,,,Healthy,Low,0.0
U769,ACCT1009,VM100134,2026-04-22 18:00:00,Compute,SKU17,20693,sec,1655.44,INR,0.0,0.08,2026-01-01,2026-04-22,2026-04,22,18,GCP,1655.44,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U770,ACCT1099,VM100296,2026-05-04 12:00:00,Storage,SKU11,37128,sec,2970.24,INR,0.0,0.08,2026-01-01,2026-05-04,2026-05,4,12,AWS,2970.24,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U771,ACCT1067,VM100268,2026-04-28 11:00:00,Compute,SKU14,46013,sec,3681.04,INR,0.0,0.08,2026-01-01,2026-04-28,2026-04,28,11,AWS,3681.04,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U772,ACCT1085,VM100128,2026-03-24 05:00:00,Network,SKU5,22759,sec,1820.72,INR,0.0,0.08,2026-01-01,2026-03-24,2026-03,24,5,Azure,1820.72,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U773,ACCT1072,VM100028,2026-01-02 23:00:00,Storage,SKU17,42265,sec,3381.2,INR,0.0,0.08,2026-01-01,2026-01-02,2026-01,2,23,Azure,3381.2,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U774,ACCT1061,VM100254,2026-05-29 09:00:00,Compute,SKU16,10939,sec,875.12,INR,0.0,0.08,2026-01-01,2026-05-29,2026-05,29,9,Azure,875.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U775,ACCT1042,VM100124,2026-02-26 11:00:00,Compute,SKU17,18329,sec,1466.32,INR,0.0,0.08,2026-01-01,2026-02-26,2026-02,26,11,Azure,1466.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U776,ACCT1029,VM100282,2026-04-20 19:00:00,Network,SKU8,24914,sec,1993.12,INR,100.0,0.08,2026-01-01,2026-04-20,2026-04,20,19,AWS,2093.12,0.0840138074977924,5.02,,,,,,,,,,,,Healthy,Low,0.0
U777,ACCT1011,VM100236,2026-03-17 19:00:00,Network,SKU3,37654,sec,3012.32,INR,0.0,0.08,2026-01-01,2026-03-17,2026-03,17,19,GCP,3012.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U778,ACCT1064,VM100229,2026-02-23 22:00:00,Network,SKU1,7879,sec,630.32,INR,0.0,0.08,2026-01-01,2026-02-23,2026-02,23,22,AWS,630.32,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U779,ACCT1014,VM100207,2026-03-12 08:00:00,Compute,SKU3,2448,sec,195.84,INR,0.0,0.08,2026-01-01,2026-03-12,2026-03,12,8,AWS,195.84,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U780,ACCT1078,VM100156,2026-06-01 21:00:00,Storage,SKU15,33414,sec,2673.12,INR,0.0,0.08,2026-01-01,2026-06-01,2026-06,1,21,AWS,2673.12,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U781,ACCT1044,VM100187,2026-05-21 20:00:00,Storage,SKU15,3656,sec,292.48,INR,0.0,0.08,2026-01-01,2026-05-21,2026-05,21,20,Azure,292.48,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U782,ACCT1043,VM100287,2026-05-11 23:00:00,Network,SKU12,40716,sec,3257.28,INR,0.0,0.08,2026-01-01,2026-05-11,2026-05,11,23,Azure,3257.28,0.08,0.0,,,,,,,,,,,,Healthy,Low,0.0
U783,ACCT1092,VM100232,2026-01-20 11:00:00,Storage,SKU1,6485,sec,518.8,INR,0.0,0.08,2026-01-01,2026-01-20,2026-01,20,11,Azure,518.8,0.07999999999999999,0.0,,,,,,,,,,,,Healthy,Low,0.0
U784,ACCT1044,VM100182,2026-05-22 15:00:00,Database,SKU18,41627,sec,3330.16,INR,100.0,0.08,2026-01-01,2026-05-22,2026-05,22,15,GCP,3430.16,0.0824022869772023,3.0,ap-south-1,Charlie,Prod,6.0,56.0,20.0,ON_DEMAND,Running,6.0,100.0,Excellent,Healthy,Low,0.0
